Violation location,unique county,street name,Intersecting Street,Violation Precinct,key
67,BROOKLYN,CLAREDON RD,,67,19582
67,BROOKLYN,EAST 32ND ST,,67,19583
67,BROOKLYN,N/W CORTELYOU RD,I/O EAST 32ND STREET,67,19584
67,BROOKLYN,LINDEN BLVD,EAST 55 ST,67,19585
67,BROOKLYN,I/O ROCKAWAY BLVD,,67,19586
21,BROOKLYN,RUTLAND,,21,19587
71,BROOKLYN,S/E LEFFERTS AVE,BELFOUR PL,71,19588
33,OTHER,BROADAWY,,33,19589
114,QUEENS,W/S 34 ST,N/O 35TH AVE,114,19590
14,MANHATTAN,W 28 ST,,14,19591
61,BROOKLYN,EMMONS ST,,61,19592
61,BROOKLYN,W 16 ST,,61,19593
61,BROOKLYN,E 2ND,,61,19594
61,BROOKLYN,WEST 7 ST,,61,19595
72,BROOKLYN,E 8 ST,,72,19596
70,BROOKLYN,AVE M,E 17,70,19597
70,BROOKLYN,AVE M LOT,,70,19598
70,BROOKLYN,AVE L,E 27TH ST,70,19599
70,BROOKLYN,E 19 ST,AVENUE K,70,19600
70,BROOKLYN,C/P DORCHESTER RD,ARGYLE RD,70,19601
70,BROOKLYN,ST.PAUL PLAVE,WOODRUFF AVE,70,19602
71,BROOKLYN,N/S PARKSIDE AVE,EAST OF BEDFORD AVE,71,19603
41,BRONX,EMPIRE BLVD,,41,19604
71,BROOKLYN,S/E FRANKLIN AVE,CROWN ST,71,19605
71,BROOKLYN,MAPLE AVE,,71,19606
21,BROOKLYN,MAPLE ST,,21,19607
70,BROOKLYN,AVE O,E 22 ST,70,19608
106,QUEENS,N/E 115 AVE,131 ST,106,19609
106,QUEENS,125 ST,111 AVE,106,19610
106,QUEENS,N CONDUIT AVE,,106,19611
106,QUEENS,101 ST,103 AVE,106,19612
106,QUEENS,117 ST,109 AVE,106,19613
106,QUEENS,S/E CO 107 ST,MURIEL COURT,106,19614
106,QUEENS,116 AVE,126 ST,106,19615
106,QUEENS,R/O 157-16 156 AVE,,106,19616
108,QUEENS,W/OF 47 AVE,S/OF 37 ST,108,19617
19,MANHATTAN,E 72ND ST,,19,19618
34,MANHATTAN,WADSWOR TER,,34,19619
104,QUEENS,59 AVE,160 LN,104,19620
104,QUEENS,BLEEKER ST,,104,19621
114,QUEENS,E/S 76 ST,N/O 21 AVE,114,19622
114,QUEENS,51 ST,,114,19623
104,QUEENS,37 ST,,104,19624
114,QUEENS,12,,114,19625
78,BROOKLYN,3 ST REET,,78,19626
78,BROOKLYN,NW CARROLL ST,PROSPECT PARK W,78,19627
112,QUEENS,63RD DR,,112,19628
14,MANHATTAN,E/0 7 AVE,S/S W 36TH,14,19629
14,MANHATTAN,S/S W 35 ST,W/OF 7 AVE,14,19630
72,BROOKLYN,W/S 2 AVE,36 STREET,72,19631
72,BROOKLYN,EAST 8 ST,,72,19632
72,BROOKLYN,FT HAMILTON PKWY,,72,19633
72,BROOKLYN,3:00 AM,,72,19634
70,BROOKLYN,E 17 ST,NEWKIRK AVE,70,19635
70,BROOKLYN,DORCHESTER,RUGBY RD,70,19636
70,BROOKLYN,AVE M,E 29 ST,70,19637
70,BROOKLYN,S/W/ ALBEMARLE,OCEAN AVE,70,19638
32,MANHATTAN,REW OF 58 W 143 ST,,32,19639
32,MANHATTAN,N/W 8 AVE,W 145 ST,32,19640
72,BROOKLYN,7,AVE,72,19641
72,BROOKLYN,N/E 5301 6 AVENU,,72,19642
72,BROOKLYN,2ND AVE,I/O 37TH W SIDE,72,19643
106,QUEENS,124 ST,HAWTREE CREEK RD,106,19644
103,QUEENS,E/S BRISHAN ST,S/O 90 AVE,103,19645
103,QUEENS,S/S TUSKANE AVE,W/O LIVERPOOL ST,103,19646
103,QUEENS,S/O 89 AVE,E/O 187 ST,103,19647
103,QUEENS,N/W 153 ST,N/O ARCHER AVE,103,19648
103,QUEENS,S/S 88 AVE,E/O 145 ST,103,19649
103,QUEENS,W/S 150 ST,N/O 94 AVE,103,19650
103,QUEENS,PARSONS,ARCHER  25,103,19651
114,QUEENS,43RD ST,,114,19652
112,QUEENS,N/S GERARD PL,E/O YELLOWSTONE BLVD,112,19653
112,QUEENS,63RD,GRAND CENTRAL PKWY,112,19654
112,QUEENS,67 AVE,BURN ST,112,19655
112,QUEENS,BOO ST,67 AVE,112,19656
112,QUEENS,N/E QUEENS BLVD,65 RD,112,19657
112,QUEENS,64 ROAD,99 STREET,112,19658
104,QUEENS,OTTO RD,64 PL,104,19659
104,QUEENS,60 LN,67 AVE,104,19660
104,QUEENS,PUAM BLVD,,104,19661
78,BROOKLYN,BALTIC,,78,19662
112,QUEENS,,,112,19663
112,QUEENS,E/O 66 RD,,112,19664
112,QUEENS,60 AVE,60 ROAD,112,19665
112,QUEENS,63 DR,GRAND CENTRAL PK,112,19666
112,QUEENS,66 AVE,BOOTH ST,112,19667
112,QUEENS,72RD,I/O 112 ST,112,19668
76,BROOKLYN,PLACE,,76,19669
68,BROOKLYN,78 ST,14 AVE,68,19670
68,BROOKLYN,N/E 71 ST,10TH AVE,68,19671
26,MANHATTAN,E/S/O ST NICHOLAS TE,S/O 130 ST,26,19672
30,MANHATTAN,W 142 ST,RIVERSIDE,30,19673
26,MANHATTAN,RIVERSIDE RIVE,W 125 - W 122,26,19674
66,BROOKLYN,S/O N/E 58 ST,14 AV,66,19675
66,BROOKLYN,99 ST,,66,19676
66,BROOKLYN,S/B 50 ST,14TH AVE,66,19677
66,BROOKLYN,41ST,,66,19678
61,BROOKLYN,AVENU X,,61,19679
72,BROOKLYN,36 ST,,72,19680
103,QUEENS,N/S 106 AVE,W/O INWOOD ST,103,19681
103,QUEENS,E/S BRISBIN ST,S/O 97 AVE,103,19682
103,QUEENS,W/S 172 ST,N/O 93 AVE,103,19683
103,QUEENS,W/S 138 PL,S/O 91 AVE,103,19684
103,QUEENS,S/S 107 AVE,E/O 154 ST,103,19685
103,QUEENS,N/S 106 AVE,,103,19686
103,QUEENS,S/W SUTPHIN,ARCHER AVE,103,19687
108,QUEENS,S 31 ST,W 45 AVE,108,19688
108,QUEENS,S 30 ST,W 47 AVE,108,19689
104,QUEENS,79 PLACE,MYRTLE AVE,104,19690
104,QUEENS,61 STR,,104,19691
104,QUEENS,64 ST,C/O GATES AVE,104,19692
111,QUEENS,N/W 224 ST,65 AVE,111,19693
111,QUEENS,S/W 226 ST,69 AVE,111,19694
114,QUEENS,42 ST,25 AVE,114,19695
114,QUEENS,19 ST,DITMARS BLVD,114,19696
114,QUEENS,ASTORAI BLVD,,114,19697
62,BROOKLYN,BAYRIDGE AVE,,62,19698
100,QUEENS,COLDEN ST,,100,19699
109,QUEENS,BEECH AVE,MAGNOLIA PLACE,109,19700
109,QUEENS,CORPORAL KENNEDY,,109,19701
109,QUEENS,N/W PECK AVE,135 ST,109,19702
109,QUEENS,137 ST,BOOTH MEMORIAL AVE3,109,19703
109,QUEENS,SANFORD,,109,19704
33,OTHER,N/S EDGECOMBE AVE,F/O AMSTERDAM AVE,33,19705
33,OTHER,S/S EDGECOMBE,,33,19706
6,MANHATTAN,MINETTA ST,,6,19707
75,BROOKLYN,S/E SMI ST,5TH ST,75,19708
76,BROOKLYN,S/E HOYT ST,CAROL ST,76,19709
76,BROOKLYN,S/W CLINTON ST,SACKETT ST,76,19710
68,BROOKLYN,SEDGWICK PLACE,,68,19711
68,BROOKLYN,COLONIAL RD,84 STREET,68,19712
19,MANHATTAN,EAST 87 ST,,19,19713
49,BRONX,WALLACE AV,,49,19714
76,BROOKLYN,HENRY ST,LORRAINE ST,76,19715
76,BROOKLYN,I/O PIONEER ST,EMLEY ST,76,19716
61,BROOKLYN,N/E E 3 ST,AVE U,61,19717
61,BROOKLYN,EAST 22ND ST,,61,19718
100,QUEENS,SHORE FRONT PKWY,BEACH 93,100,19719
100,QUEENS,BEACH 80 ST,,100,19720
100,QUEENS,SHORE FRNT PKWY,,100,19721
100,QUEENS,SHORE FRONT PKWY,BEACH 91 STREET,100,19722
100,QUEENS,BEACH 73 ST,,100,19723
100,QUEENS,BEACH CHANNEL DRI,,100,19724
105,QUEENS,245 ST,,105,19725
105,QUEENS,148 AVE,FRANCIS LEWIS BLVD,105,19726
105,QUEENS,N/E 219 ST,137 AVE,105,19727
105,QUEENS,S/W/ 267 ST,77 AVE,105,19728
105,QUEENS,N/W/ 210 ST,JAMAICA AVE,105,19729
75,BROOKLYN,RIVERDALE AVE,,75,19730
72,BROOKLYN,E/S OF 2ND AVE,N/O 64 ST,72,19731
72,BROOKLYN,W/S OF 1 AVE,N/O 56 ST,72,19732
94,BROOKLYN,N/S DIVISON PL,W/O VANDERVOORT,94,19733
94,BROOKLYN,W/S WEST ST,S/O MILTON ST,94,19734
94,BROOKLYN,N/S KENT ST,E/O MCGUINNESS BLVD,94,19735
72,BROOKLYN,E/S 2ND AV,N/O 61ST ST,72,19736
20,MANHATTAN,RIVERSIDE BLVD.,,20,19737
20,MANHATTAN,W 71,W 83 ST,20,19738
20,MANHATTAN,R/O 242 W 62 ST,,20,19739
26,MANHATTAN,W 83,,26,19740
20,MANHATTAN,86 ST,,20,19741
20,MANHATTAN,W 80,,20,19742
115,QUEENS,E/ 35 AVE,C/O 73RD ST,115,19743
111,QUEENS,N/E 224 ST,67 AVE,111,19744
111,QUEENS,S/E 67 AVE,YORK ST,111,19745
111,QUEENS,N/E/ 224 ST,67,111,19746
70,BROOKLYN,N/W AVE K,E 14 ST,70,19747
70,BROOKLYN,EAST 31 ST,,70,19748
70,BROOKLYN,BUCKINGHAM RD,ALBERMARLE RD,70,19749
61,BROOKLYN,60 ST,,61,19750
19,MANHATTAN,EAST 60 ST,,19,19751
33,OTHER,EDGECOMBE AV,,33,19752
33,OTHER,W 161ST ST,,33,19753
32,MANHATTAN,W 144 STR,,32,19754
52,BRONX,E 194,BRIGGS AVE,52,19755
43,BRONX,MERRILL ST,ST LAWRENCE AVENUE,43,19756
52,BRONX,GOLDEN 205 ST,,52,19757
50,BRONX,W 237 ST,,50,19758
48,BRONX,S/E OAKLAND PL,PROSPECT AVE,48,19759
52,BRONX,E MOSH PKWY,CISBON PL,52,19760
52,BRONX,E MOSHOLU PARKWA,E 205 ST,52,19761
44,BRONX,N/W CORNER E 168 ST,SHERIDAN AV,44,19762
43,BRONX,OLMSTEAD,STARLING,43,19763
40,BRONX,CANAL PLACE,,40,19764
44,BRONX,N/S SHAREIT ST,E OF SHAKESPEARE,44,19765
72,BROOKLYN,SW 7 AVE,44 ST,72,19766
76,BROOKLYN,CONGESS ST,HENRYST,76,19767
76,BROOKLYN,F/O 269 VAN BRUNT ST,,76,19768
76,BROOKLYN,RICHARDS,,76,19769
105,QUEENS,S/W LANHHORN PKWY,MERRICK,105,19770
105,QUEENS,131 AVE,SPRINGFIELD BLVD,105,19771
105,QUEENS,MARTENSE AVE,,105,19772
100,QUEENS,MERRICK BLVD,,100,19773
105,QUEENS,227,,105,19774
105,QUEENS,S/E/ 137 AVE,SPRINGFIELD BLVD,105,19775
105,QUEENS,144 DRIVE,,105,19776
94,BROOKLYN,S/S CLAY ST,W/O PAIDGE AV,94,19777
19,MANHATTAN,151 AVE,,19,19778
25,MANHATTAN,EAST 121 ST,,25,19779
111,QUEENS,JORDAN ST,29 AVE,111,19780
111,QUEENS,E/S 175 PL,S/O 59 AVE,111,19781
110,QUEENS,CODWISE PL,,110,19782
110,QUEENS,S/S WHITNEY AVE,N/O GLANE,110,19783
110,QUEENS,HAMPTON,,110,19784
45,BRONX,PENNYFILED AVE,,45,19785
45,BRONX,RAWLINS AVE,,45,19786
44,BRONX,EAST 161 ST,OGDEN AVE,44,19787
44,BRONX,E 174 ST,MORRIS AVE,44,19788
44,BRONX,EL GRANT HIGHWAY,,44,19789
33,OTHER,W 163,,33,19790
68,BROOKLYN,GELSTON,,68,19791
60,BROOKLYN,N/W/C BRIGHTON 13 ST,,60,19792
60,BROOKLYN,N/W/C BRIGHTON 11 ST,BRIGHTON BEACH AVE,60,19793
60,BROOKLYN,W BRIGHTON BEACH AVE,,60,19794
60,BROOKLYN,S/W/C HARWAY AVE,STILLWELL AVE,60,19795
60,BROOKLYN,W 5S T,,60,19796
43,BRONX,UNION PORD RD,,43,19797
43,BRONX,WEST LIBERTY AVE,,43,19798
43,BRONX,N/W BOLTON,LAFAYETTE,43,19799
43,BRONX,OLMSTEAD,BEND,43,19800
43,BRONX,OLMSTEAD A,,43,19801
43,BRONX,ODELL,,43,19802
110,QUEENS,109 33,55 AVE,110,19803
43,BRONX,HOE AVE,,43,19804
76,BROOKLYN,I/O SMI ST,LINQUIST,76,19805
78,BROOKLYN,STERLING PL,,78,19806
78,BROOKLYN,DEGRAW,,78,19807
78,BROOKLYN,CARROL,,78,19808
78,BROOKLYN,C AVE,,78,19809
78,BROOKLYN,E/S 8 AVE,N/E CARROLL ST,78,19810
78,BROOKLYN,PROSPECT PARK WE,23RD ST,78,19811
78,BROOKLYN,S/E 6 AVE,ST JOHNS PL,78,19812
78,BROOKLYN,19 ST,,78,19813
62,BROOKLYN,LAKE,,62,19814
62,BROOKLYN,BAY 14,,62,19815
62,BROOKLYN,CYPRESS AVE,,62,19816
62,BROOKLYN,I/S 20 DRIVE,19TH LANE,62,19817
105,QUEENS,145 DR.,,105,19818
107,QUEENS,W/S EDGAR G HOLMES J,N OF 64 AVE,107,19819
105,QUEENS,R/O 256-03 UNION TKP,,105,19820
105,QUEENS,LINDEN RD,,105,19821
105,QUEENS,N/W/ 114RD,CIP,105,19822
105,QUEENS,215 PLACE,JAMAICA AVE,105,19823
105,QUEENS,235 CDT,HILLSIDE AVE,105,19824
105,QUEENS,S/O/F/C 72,FARMERS BLVD,105,19825
105,QUEENS,N/W/ 176 ST,FARMERS BLVD,105,19826
105,QUEENS,R/O 257-15 UNION TPK,,105,19827
105,QUEENS,I/O 112 AV,SRPINGFIELD BLVD,105,19828
102,QUEENS,94 ST,97 AVE,102,19829
102,QUEENS,I/S 87-01 91 AVE,,102,19830
102,QUEENS,90 ST,87 AVE,102,19831
19,MANHATTAN,E 98,,19,19832
109,QUEENS,COLLEGE POINY BLVD,,109,19833
111,QUEENS,37 AVE,,111,19834
94,BROOKLYN,NORTH 11 ST,,94,19835
94,BROOKLYN,HUMBOLT S,,94,19836
94,BROOKLYN,W/SS RUSSELL,N/O NASSAU AVE,94,19837
84,BROOKLYN,CADMAN PL WEST,I/O PIERREPONT,84,19838
13,OTHER,LEXINGTON,,13,19839
26,MANHATTAN,TIEMAN PL,,26,19840
9,MANHATTAN,5 AVE,,9,19841
60,BROOKLYN,N/E F 26 AVE,SHORE PKWY,60,19842
60,BROOKLYN,S/E/C W 17 ST,BAY 50 ST,60,19843
60,BROOKLYN,S/W/C MERMAID AVE,W 28 ST,60,19844
109,QUEENS,LITTLE BAY BEACH,,109,19845
110,QUEENS,LODGE ST,,110,19846
109,QUEENS,MURRY ST,,109,19847
112,QUEENS,N/S 65 RD,C/O 8TH ST,112,19848
103,QUEENS,HIGHLAND AVE,,103,19849
113,QUEENS,,129 AVE,113,19850
103,QUEENS,E/S 138 ST,S/O HILLSIDE AVE,103,19851
67,BROOKLYN,81ST ST,,67,19852
60,BROOKLYN,W 15 ST,MERMAID AVE,60,19853
69,BROOKLYN,S/E E 83 ST,I/O AVE L,69,19854
107,QUEENS,HIGHLAND AVE,165 ST,107,19855
107,QUEENS,WEST OF KISSENA BLVD,70 RD,107,19856
107,QUEENS,N/E 72 AVE,147 ST,107,19857
107,QUEENS,W/O 150 ST,72 AVE,107,19858
107,QUEENS,W/O 192 ST,190 LANE,107,19859
107,QUEENS,SOU OF COOLIDGE,C/O 138 ST,107,19860
107,QUEENS,93 AVE,,107,19861
36,OTHER,FORT GEORGE HILL,,36,19862
34,MANHATTAN,W 179 ST,WASHINGTON,34,19863
111,QUEENS,230 ST,,111,19864
111,QUEENS,S/S PECK AVE,W/O 189 ST,111,19865
111,QUEENS,S/W 39 AVE,213 ST,111,19866
111,QUEENS,251 ST,,111,19867
111,QUEENS,27 AVE,,111,19868
111,QUEENS,N/E 41 AVE,213 ST,111,19869
104,QUEENS,UPPER IGHLAND PARK,,104,19870
100,QUEENS,BEACH FRONT ROAD,,100,19871
84,BROOKLYN,S/W/ JAY ST,WATER ST,84,19872
84,BROOKLYN,ALBEE SQUAR,,84,19873
88,BROOKLYN,S PORTLAND,,88,19874
26,MANHATTAN,E 126 ST,,26,19875
25,MANHATTAN,S/E E 16 ST,1ST AVE,25,19876
25,MANHATTAN,N/W E 119 STRE,1ST AVE,25,19877
68,BROOKLYN,FT HAM PKWY,,68,19878
113,QUEENS,32 AVE,,113,19879
114,QUEENS,HOYT AVE,,114,19880
104,QUEENS,ELIOT AVE,60 LANE,104,19881
110,QUEENS,ELBERTSON,,110,19882
114,QUEENS,27 RD,,114,19883
111,QUEENS,82 AVE,,111,19884
103,QUEENS,N/S JAMAICA AVE,E/O 146 ST,103,19885
108,QUEENS,N/S 54 AVE,E/O CENTER BLVD,108,19886
84,BROOKLYN,ORANGE ST,,84,19887
69,BROOKLYN,N/E/C E 84,I/O AVE N,69,19888
69,BROOKLYN,S/S AVE N,W/O E 105 ST,69,19889
69,BROOKLYN,E 94,,69,19890
69,BROOKLYN,N/E E 92ND ST,SEAVIEW AVE,69,19891
69,BROOKLYN,PAERDEGAT 2,,69,19892
69,BROOKLYN,55 SEAVIEW AVE,I/O E 87 ST,69,19893
70,BROOKLYN,OCEAN AV E,REGENT PL,70,19894
102,QUEENS,N/E 101 AVE,116 ST,102,19895
102,QUEENS,W/S 82 ST,S/O 97 AVE,102,19896
102,QUEENS,BABBAGE ST,,102,19897
102,QUEENS,S/E 133 ST,JAMAICA AVE,102,19898
102,QUEENS,N/O 90 AVE,E/O 75 ST,102,19899
106,QUEENS,84 ST,155 AVE,106,19900
106,QUEENS,N/E 85 ST,151 AVE,106,19901
24,MANHATTAN,CENTRAL PK WEST,,24,19902
20,MANHATTAN,RIVERSIDE DRIVE,S TREMONT,20,19903
19,MANHATTAN,E 63RD ST,,19,19904
20,MANHATTAN,84 ST,AMSTERDAM,20,19905
23,MANHATTAN,WEST OF E 115 ST,2ND AVE,23,19906
110,QUEENS,FMCP QUEENS ZOO,,110,19907
44,BRONX,S/S OF E 167 ST,W/O GRAND CONCOURSE,44,19908
47,BRONX,E CLARKE,,47,19909
42,BRONX,BOOME,,42,19910
42,BRONX,TREMONT ST,,42,19911
48,BRONX,LORILLARD PLACE,,48,19912
48,BRONX,S/B QUARRY RD,N/OF E 182 ST,48,19913
46,BRONX,E BURNSIDE,,46,19914
46,BRONX,W 182ND ST,,46,19915
87,BROOKLYN,CADMAN PLAZA WEST,,87,19916
28,MANHATTAN,WEST 136 ST,,28,19917
68,BROOKLYN,COLONIAL,73 RD,68,19918
60,BROOKLYN,3RD AVE,,60,19919
111,QUEENS,S/W/ 203 ST,42 AVE,111,19920
111,QUEENS,214 ST,,111,19921
109,QUEENS,60 RD,,109,19922
104,QUEENS,55 DR,,104,19923
104,QUEENS,DANA CT,,104,19924
104,QUEENS,N/S MENAHAN ST,W/O WOODWARD AVE,104,19925
34,MANHATTAN,BEACH ST,SEAMAN AVE,34,19926
122,STATEN ISLAND,MAYBURY AVE,,122,19927
122,STATEN ISLAND,PENDALE ST,,122,19928
122,STATEN ISLAND,TARGEE ST,,122,19929
122,STATEN ISLAND,DOANE AVE,,122,19930
84,BROOKLYN,JORALEMON ST,COURT ST,84,19931
79,BROOKLYN,E/S STERLING PL,N/O FRANKLIN,79,19932
41,BRONX,SOUERN BVD,,41,19933
41,BRONX,CASANOVA AVE,,41,19934
73,BROOKLYN,TRUXTON ST,,73,19935
1,MANHATTAN,HUDSON ST,N MOORE ST,1,19936
18,MANHATTAN,WEST 57ST,,18,19937
61,BROOKLYN,VAN SICLEN ST,,61,19938
61,BROOKLYN,AVE X,WART ST,61,19939
61,BROOKLYN,W/S CONEY ISLAND AVE,,61,19940
66,BROOKLYN,S/S 58ST,E/O 15 AVE,66,19941
50,BRONX,60FT N/E FROM 2251,,50,19942
83,BROOKLYN,KOSCIUSZKO ST,,83,19943
25,MANHATTAN,EAST 118 ST,,25,19944
30,MANHATTAN,W 153RD,,30,19945
30,MANHATTAN,NOR SIDE 145 ST,EAST RIVER DRIVE,30,19946
30,MANHATTAN,NOR OF 149 ST,EAST RIVER DRIVE,30,19947
30,MANHATTAN,138,HAMILTON,30,19948
40,BRONX,ST ANN S,,40,19949
40,BRONX,POWERS AVE,,40,19950
52,BRONX,PERRY AV,,52,19951
79,BROOKLYN,760 BROADWAY,MARCUS GARVEY,79,19952
61,BROOKLYN,S/S AVE R,W/O OCEAN AVE,61,19953
68,BROOKLYN,79 ST,10 AVENUE,68,19954
68,BROOKLYN,BAY RIDGE AVE,SHORE RD 69 PIER,68,19955
68,BROOKLYN,BAY RIDGE AV,,68,19956
68,BROOKLYN,4 AV,,68,19957
68,BROOKLYN,SIDE OF 402,100 ST,68,19958
66,BROOKLYN,DITMAS,E 7 STREET,66,19959
66,BROOKLYN,14 AV,,66,19960
66,BROOKLYN,DAHILL,,66,19961
66,BROOKLYN,50,9 AVE,66,19962
25,MANHATTAN,E 123RD ST,,25,19963
83,BROOKLYN,WEINFIELD ST,,83,19964
94,BROOKLYN,R/O 17 MONITOR ST,,94,19965
94,BROOKLYN,MESEROLE AV,,94,19966
94,BROOKLYN,N 4 ST,KENT AVE,94,19967
94,BROOKLYN,COMMERCIAL ST,DEAD END,94,19968
25,MANHATTAN,E 126,PARK AVE,25,19969
25,MANHATTAN,E 126,PARK,25,19970
25,MANHATTAN,3 AVE,,25,19971
23,MANHATTAN,E 103 ST,1 AVE,23,19972
52,BRONX,GRAND CONC,,52,19973
52,BRONX,BOTANICAL SQUARE,,52,19974
50,BRONX,S/W W 256 ST,ARLINGTON AVE,50,19975
50,BRONX,HILLMAN AVE,VAN CORTLANDT ST,50,19976
50,BRONX,BROADWAY ST,,50,19977
50,BRONX,BDWAY,W 242 ST,50,19978
50,BRONX,SPENCER AVE,I/O MOSHOLU AVE,50,19979
50,BRONX,GODWIN TERRACE,,50,19980
50,BRONX,I/O POST RD,MANHATTAN COLLEGE PK,50,19981
50,BRONX,INDEPENDNCE,,50,19982
50,BRONX,FIELDSTON TERR,,50,19983
48,BRONX,CROTONA,,48,19984
110,QUEENS,CORONA AVE,JUNCTION BLVD,110,19985
60,BROOKLYN,WEST 85 ST,,60,19986
60,BROOKLYN,S/E OCEAN PKWY,NEPTUNE AVE,60,19987
60,BROOKLYN,BRIGON BEACH AVE,,60,19988
60,BROOKLYN,HARWAY AVE,BAY 46 ST,60,19989
69,BROOKLYN,E/S SOU ST,E 100 ST   CONKLIN A,69,19990
69,BROOKLYN,N/E/ CANARSIE RD,KAUFMAN PL,69,19991
69,BROOKLYN,S/E/ AVE K,E 85 ST,69,19992
13,OTHER,IRVING PL,,13,19993
5,MANHATTAN,N/S OF ROBERT F WAGN,15 FT FROM SOUTH ST,5,19994
5,MANHATTAN,N/S OF ROBERT F WAGN,E/O SOUTH ST,5,19995
28,MANHATTAN,PARK AVE,,28,19996
25,MANHATTAN,124 ST,,25,19997
77,BROOKLYN,NEW YORK AV,,77,19998
77,BROOKLYN,MARKS AVE,,77,19999
84,BROOKLYN,W/S BQE EXIT,N/OF TILLARY ST,84,20000
44,BRONX,N/E 161 ST,C/O GRAND CONCOURSE,44,20001
69,BROOKLYN,FARRAGUT RD,RALPH AVE,69,20002
5,MANHATTAN,E/S FORSY ST,N/OF GRAND ST,5,20003
17,MANHATTAN,F/O 485 LEXINGTON,,17,20004
109,QUEENS,MURRAY LANE,,109,20005
19,MANHATTAN,N/S OF 37 ST,E/OF 3 AVE,19,20006
18,MANHATTAN,E 54 ST,,18,20007
17,MANHATTAN,N/S E 56 ST,E/O 3RD AVE,17,20008
10,MANHATTAN,N/S W 37 ST,E/O 11 AVE,10,20009
109,QUEENS,120 AVE,,109,20010
109,QUEENS,N/E FRANKLIN,,109,20011
109,QUEENS,NOEERN BLVD,,109,20012
109,QUEENS,MURRAY ST,S/O DELAWARE AVE,109,20013
114,QUEENS,C/C 19 ST,21 AVE,114,20014
114,QUEENS,S/S NEWTOWN RD,E/OF 43 ST,114,20015
109,QUEENS,S/W COLLEGE PT B,41 AVE,109,20016
50,BRONX,W/S MATEW AVE,S/O POST RD,50,20017
50,BRONX,W/O BROADWAY,S/S W 251 ST,50,20018
45,BRONX,E/O CONTINENTAL AV,N/O E196 ST,45,20019
50,BRONX,S/S HENRY HUDSON PKW,E/O 236 W,50,20020
46,BRONX,WALTON,,46,20021
44,BRONX,FINDLAY AVE,E 169 ST,44,20022
45,BRONX,WILLOW LN,BUHRE AVE,45,20023
109,QUEENS,N/E PARSONS BLVD,38 AVE,109,20024
109,QUEENS,4 AVE,,109,20025
94,BROOKLYN,ANONY ST,,94,20026
79,BROOKLYN,BEDFORD PL,,79,20027
107,QUEENS,N/S WEXFORD TR,W/O EDGERTON BLVD,107,20028
114,QUEENS,33 RD ST,,114,20029
109,QUEENS,15 ST,,109,20030
109,QUEENS,S/E KISSENA BLVD,FRANKLIN  AVE,109,20031
109,QUEENS,S/W MAIN ST,CHERRY AVE,109,20032
114,QUEENS,S/W 19 ST,ASTORIA,114,20033
114,QUEENS,10 ST,40 AVE,114,20034
104,QUEENS,S/S MT OLIVER CRES,W/O 60 DR,104,20035
102,QUEENS,W/S 124 ST,N/O JAMAICA AVE,102,20036
112,QUEENS,S/S AUSTIN ST,W/O 76TH RD,112,20037
112,QUEENS,E/S 73RD,S/O QUEENS BLVD,112,20038
112,QUEENS,N/S 65,W/O QUEENS BLVD,112,20039
100,QUEENS,NEWPORT AVE,,100,20040
100,QUEENS,BEACH 90 ST,HOLLAND AVE,100,20041
104,QUEENS,GRAMD AVE,,104,20042
114,QUEENS,22 RD,23 ST,114,20043
114,QUEENS,21 DR,,114,20044
114,QUEENS,N/E CORNER 29 AVE,14 ST,114,20045
114,QUEENS,28 ST,41ST AVE,114,20046
75,BROOKLYN,E/S LINCOLN AVE,S/OF FULTON ST,75,20047
65,OTHER,E/S UTICA AVE,N/O GILMORE AVE,65,20048
63,BROOKLYN,W/S E 36 ST,S/O AVENUE K,63,20049
78,BROOKLYN,N/S BERKELEY PL,E/O 5TH AVE,78,20050
66,BROOKLYN,W/S 14 AVE,S/O 51 ST,66,20051
66,BROOKLYN,16 AVE,C/O 57 ST,66,20052
66,BROOKLYN,44 ST,I/O 10 AVE,66,20053
68,BROOKLYN,S/W/ 78 ST,RIDGE BLVD,68,20054
34,MANHATTAN,W 184 ST,BENNETT,34,20055
34,MANHATTAN,W207 ST,,34,20056
34,MANHATTAN,PAYSON,DYCKMAN,34,20057
34,MANHATTAN,SHEMAN,,34,20058
30,MANHATTAN,WEST 137 ST,,30,20059
123,STATEN ISLAND,SHOTWELL AVE,GRANTWOOD AVE,123,20060
123,STATEN ISLAND,LADD AVE,ARTHUR KILL RD,123,20061
123,STATEN ISLAND,ALBEE AVE,,123,20062
30,MANHATTAN,WEST 153 ST,HENRY HUDSON,30,20063
30,MANHATTAN,W 141,,30,20064
30,MANHATTAN,12 AVE,W 138 ST,30,20065
30,MANHATTAN,WEST 161 ST,,30,20066
107,QUEENS,82 AVE,,107,20067
111,QUEENS,43RD AVE,,111,20068
111,QUEENS,N/S 48 AVE,216 ST,111,20069
32,MANHATTAN,LENOX,,32,20070
34,MANHATTAN,BENNET AVE,,34,20071
68,BROOKLYN,98 ST,,68,20072
30,MANHATTAN,RSD,,30,20073
25,MANHATTAN,RANDALLS ISLAND,35 CENTRAL RD,25,20074
25,MANHATTAN,RANDALLS ISLAND,1 WARDS  LOOP,25,20075
25,MANHATTAN,RANDALLS ISLAND,111 SUNKEN GARDEN LO,25,20076
