Issuer Code,Issuer Precinct,Issuing Agency,Issuer Command
956126,120,P,0120
937387,121,P,0121
957343,120,P,0120
940591,81,P,0081
961298,101,P,0101
961282,101,P,0101
954482,161,P,0161
957569,108,P,0108
956553,105,P,0105
101139,976,H,0976
101408,976,K,0976
741610,976,K,0976
100826,926,X,0926
100920,976,X,0976
0,0,C,00F1
0,0,C,0KSC
954767,81,P,0081
957054,81,P,0081
523866,2,P,0002
523806,2,P,0002
996227,1,X,0001
996224,1,P,0001
956398,101,P,0101
957584,113,P,0113
936431,106,P,0106
943146,100,P,0100
960430,105,P,0105
945803,105,P,0105
942333,113,P,0113
949462,113,P,0113
960627,113,P,0113
954697,107,P,0107
133846,107,P,0107
960786,107,P,0107
932991,46,P,0046
959369,46,P,0046
959185,46,P,0046
951845,50,P,0050
958948,40,P,0040
954677,41,P,0041
950406,48,P,0048
960576,46,P,0046
951634,121,P,0121
946054,122,P,0122
928251,115,P,0115
951445,112,P,0112
951056,120,P,0120
955858,120,P,0120
942513,106,P,0106
933950,106,P,0106
961633,103,P,0103
951438,101,P,0101
954974,70,P,0070
958395,25,P,0025
947626,162,P,0162
958546,801,P,0801
956806,801,P,0801
957530,801,P,0801
953815,801,P,0801
1662,915,X,0915
953330,139,P,0139
954830,139,P,0139
935851,804,P,0804
955803,0,P,PSA5
940382,805,P,0805
952585,805,P,0805
959811,805,P,0805
960837,805,P,0805
961315,805,P,0805
956761,76,P,0076
958825,76,P,0076
961051,71,P,0071
960401,63,P,0063
960407,63,P,0063
944665,63,P,0063
956863,60,P,0060
957313,60,P,0060
953143,71,P,0071
949535,67,P,0067
957850,73,P,0073
958566,10,P,0010
936930,20,P,0020
960524,81,P,0081
933868,81,P,0081
940979,75,P,0075
586276,0,S,BXTF
961098,0,P,PSAN
961347,809,P,0809
949478,809,P,0809
931890,62,P,0062
917391,136,P,0136
618182,0,B,0QWT
618182,0,B,0QMT
570551,0,B,0QMT
565853,0,B,BBT0
919852,30,X,1030
917065,652,F,4652
915558,0,X,0000
921484,156,F,0156
919907,102,X,7102
922927,0,X,0000
919139,235,X,1235
916982,0,X,0000
909582,647,X,4647
917532,117,X,7117
955826,807,P,0807
947828,108,P,0108
947826,108,P,0108
658547,0,S,KK08
698039,0,S,KKSP
956421,808,P,0808
959278,808,P,0808
961639,0,P,08O8
958072,0,P,PSA8
961157,808,P,0808
963168,121,P,0121
944951,121,P,0121
0,0,P,0FPS
942948,6,P,0006
939749,7,P,0007
349536,504,P,T504
349539,0,P,TC04
916363,869,P,0869
959263,824,P,0824
956380,802,P,0802
955314,802,P,0802
935130,105,P,0105
954208,105,P,0105
950220,105,P,0105
950727,102,P,0102
961322,102,P,0102
936844,105,P,0105
954711,165,P,0165
936662,108,P,0108
939901,105,P,0105
962743,102,P,0102
962301,102,P,0102
957969,102,P,0102
963605,102,P,0102
956420,102,P,0102
2805,968,X,0968
808456,972,X,0972
954281,43,P,0043
939223,42,P,0042
47330,362,P,0362
47302,302,P,0302
47426,302,P,0302
47311,302,P,0302
47428,642,P,0642
47912,642,P,0642
49959,642,P,0642
49959,462,P,0462
47914,642,P,0642
47919,672,P,0672
922913,401,P,0401
947544,61,P,0061
955675,20,P,0020
946963,115,P,0115
941707,78,P,0078
957225,108,P,0108
951385,42,P,0042
956296,92,P,0092
956969,43,P,0043
951589,49,P,0049
959995,44,P,0044
962071,41,P,0041
950258,48,P,0048
957295,49,P,0049
949508,78,P,0078
952432,71,P,0071
961964,60,P,0060
952432,72,P,0072
948967,78,P,0078
949982,169,P,0169
953565,76,P,0076
957400,76,P,0076
928263,71,P,0071
961460,71,P,0071
962869,70,P,0070
961548,70,P,0070
949150,67,P,0067
954620,72,P,0072
962590,75,P,0075
944502,73,P,0073
945899,73,P,0073
960111,84,P,0084
956181,28,P,0028
961158,25,P,0025
925506,28,P,0028
943766,28,P,0028
962888,28,P,0028
951034,6,P,0006
951463,67,P,0067
963222,62,P,0062
952688,67,P,0067
961885,88,P,0088
948109,77,P,0077
950455,77,P,0077
933747,77,P,0077
608818,0,X,SHPW
689748,0,X,EHPW
940276,636,P,0636
961615,0,P,PSA7
961615,807,P,0807
962853,807,P,0807
931928,807,P,0807
962382,807,P,0807
959506,49,P,0049
948267,47,P,0047
958928,47,P,0047
958428,47,P,0047
957539,45,P,0045
956119,47,P,0047
957849,46,P,0046
944610,46,P,0046
935247,46,P,0046
960493,46,P,0046
961171,47,P,0047
960697,44,P,0044
958996,46,P,0046
934893,46,P,0046
961916,46,P,0046
961487,52,P,0052
957011,52,P,0052
956936,32,P,0032
943403,26,P,0026
956993,23,P,0023
948696,19,P,0019
959064,40,P,0040
960010,72,P,0072
949538,17,P,0017
957939,7,P,0007
959249,7,P,0007
553173,67,P,0067
954596,5,P,0005
957832,5,P,0005
915325,14,P,0014
943827,17,P,0017
950830,6,P,0006
950832,6,P,0006
939665,1,P,0001
961979,6,P,0006
956682,10,P,0010
958068,6,P,0006
945977,9,P,0009
957551,9,P,0009
961896,9,P,0009
957984,42,P,0042
955345,43,P,0043
955163,40,P,0040
938456,50,P,0050
936876,50,P,0050
905233,50,P,0050
905632,50,P,0050
943803,9,P,0009
962304,1,P,0001
961706,32,P,0032
960681,32,P,0032
958594,77,P,0077
961698,90,P,0090
953827,73,P,0073
904864,161,P,0161
949519,161,P,0161
952961,161,P,0161
968579,77,P,0077
954716,75,P,0075
947721,77,P,0077
955002,77,P,0077
956673,81,P,0081
926177,43,P,0043
959484,43,P,0043
937296,43,P,0043
955245,43,P,0043
989466,43,P,0043
930605,48,P,0048
961651,49,P,0049
959039,49,P,0049
962142,49,P,0049
950829,81,P,0081
939923,81,P,0081
961083,79,P,0079
961879,79,P,0079
957169,79,P,0079
944229,79,P,0079
956157,79,P,0079
958262,79,P,0079
960217,19,P,0019
960217,77,P,0077
934984,114,P,0114
944538,111,P,0111
921652,32,P,0032
923380,106,P,0106
945861,113,P,0113
929102,122,P,0122
534169,0,S,MW02
960654,49,P,0049
959885,49,P,0049
948222,47,P,0047
954866,52,P,0052
954989,0,P,0000
961595,93,P,0093
940011,52,P,0052
960281,42,P,0042
533739,0,S,SWM5
686993,0,S,MN06
951873,20,P,0020
957033,20,P,0020
957208,161,P,0161
944314,5,P,0005
956669,42,P,0042
958384,52,P,0052
958782,52,P,0052
958492,44,P,0044
955173,18,P,0018
957919,18,P,0018
923015,17,P,0017
958442,5,P,0005
955859,161,P,0161
0,0,X,QNRO
0,0,X,NYCT
429525,0,X,QWRO
429825,0,X,QWRO
959729,14,P,0014
953886,1,P,0001
947829,47,P,0047
957846,47,P,0047
942396,49,P,0049
952616,56,P,0056
952616,50,P,0050
899370,44,P,0044
941076,138,P,0138
955828,47,P,0047
602745,0,X,0000
959326,102,P,0102
945888,108,P,0108
960840,108,P,0108
960040,108,P,0108
945085,109,P,0109
960678,114,P,0114
948022,47,P,0047
948263,47,P,0047
958747,47,P,0047
957712,47,P,0047
933871,49,P,0049
941693,46,P,0046
956333,47,P,0047
960586,47,P,0047
959532,52,P,0052
961346,42,P,0042
962138,48,P,0048
961864,48,P,0048
956686,41,P,0041
931693,41,P,0041
957214,0,P,0000
929925,104,P,0104
950578,115,P,0115
947298,115,P,0115
963320,115,S,0115
963307,115,P,0115
0,115,P,0115
951012,108,P,0108
938220,104,P,0104
954547,115,P,0115
956930,115,S,0115
961900,115,P,0115
943499,111,S,0111
938298,47,P,0047
954157,43,P,0043
959151,43,P,0043
959301,43,P,0043
959941,48,P,0048
956063,42,P,0042
462804,42,P,0042
962804,42,P,0042
960733,42,P,0042
942894,49,P,0049
957626,111,S,0111
956362,104,P,0104
940839,112,P,0112
962741,112,P,0112
957151,112,P,0112
957156,112,P,0112
957182,112,P,0112
961459,112,P,0112
946520,112,P,0112
953656,114,P,0114
962680,114,P,0114
922191,111,P,0111
937971,111,P,0111
962316,115,P,0115
959520,114,P,0114
938992,104,S,0104
960435,109,P,0109
962980,46,P,0046
957517,46,P,0046
951773,46,P,0046
962933,46,P,0046
937368,49,P,0049
961496,9,P,0009
961968,9,P,0009
953596,61,P,0061
953205,62,P,0062
947843,60,P,0060
940843,10,P,0010
960305,109,P,0109
956773,1,P,0001
948206,81,P,0081
902639,84,P,0084
947835,73,P,0073
958949,73,P,0073
962264,73,P,0073
955767,79,P,0079
957285,79,P,0079
944784,84,P,0084
959498,84,P,0084
921069,84,P,0084
960090,77,P,0077
957327,77,P,0077
958385,18,P,0018
960423,10,P,0010
952818,10,P,0010
960309,6,P,0006
952570,5,P,0005
958543,20,P,0020
100359,985,S,0985
100351,985,X,0985
150359,985,X,0985
958667,75,P,0075
957237,75,P,0075
962629,79,P,0079
956575,79,P,0079
963189,79,P,0079
931962,70,P,0070
934568,70,P,0070
934565,70,P,0070
959527,70,P,0070
948149,70,P,0070
949696,109,P,0109
940007,111,P,0111
957991,110,P,0110
931534,114,P,0114
954301,110,P,0110
959647,70,P,0070
959692,70,P,0070
992856,63,P,0063
905932,70,P,0070
939690,110,P,0110
951942,112,P,0112
952999,119,P,0119
961295,112,P,0112
950807,115,P,0115
958404,67,P,0067
962999,67,P,0067
963144,67,P,O067
963064,67,P,0067
963036,67,P,0067
960907,67,P,0067
952413,63,P,0063
960402,63,P,0063
433818,63,P,0063
935604,70,P,0070
961520,70,P,0070
959025,70,P,0070
956625,70,P,0070
961714,67,P,0067
959380,67,P,0067
930218,67,P,0067
0,0,P,0CGY
951334,69,P,0069
951334,67,P,0067
0,63,P,0063
953353,63,P,0063
948609,76,P,0076
906272,71,P,0071
936023,71,P,0071
923080,71,P,0071
933769,71,P,0071
960357,0,P,0000
954534,67,P,0067
962825,67,P,0067
947889,67,P,0067
947788,67,P,0067
947789,69,P,0069
951150,67,P,0067
959750,76,P,0076
959330,68,P,0068
961522,70,P,0070
930303,60,P,0060
942410,60,P,0060
943315,60,P,0060
556771,0,S,KN17
940682,88,P,0088
939370,94,P,0094
958401,8,P,0008
943986,5,P,0005
961110,14,P,0014
949760,1,P,0001
951324,1,P,0001
954352,625,P,0625
927038,161,P,0161
927638,161,P,0161
931604,490,P,0490
921597,401,P,0401
916404,46,P,0046
540192,0,S,KN03
620296,0,S,KN01
669512,0,S,KN05
954647,62,P,0062
960379,62,P,0062
294030,62,P,0062
954380,62,P,0062
952646,18,P,0018
949008,18,P,0018
891541,18,P,0018
905375,18,P,0018
931061,18,P,0018
932351,18,P,0018
960246,18,P,0018
959859,18,P,0018
960382,18,P,0018
962772,18,P,0018
589383,0,S,KS15
955166,20,P,0020
940517,20,P,0020
546948,29,X,0029
946948,24,X,0024
916948,24,P,0024
963209,25,P,0025
934574,30,P,0030
962731,34,P,0034
950409,34,P,0034
962494,23,P,0023
961365,24,X,0024
950939,869,P,0869
962508,0,P,TD32
962445,0,P,TD32
961852,869,P,0869
961851,869,P,0869
910363,803,P,0803
970952,869,P,0869
962445,869,P,0869
962508,869,P,0869
918952,869,P,0869
962379,0,P,TD30
929182,0,P,TD30
909152,0,P,TD30
929152,0,P,TD36
103746,968,X,0968
952473,5,P,0005
941053,5,P,0005
962688,9,P,0009
960030,9,P,0009
962210,9,P,0009
962097,6,P,0006
953133,6,P,0006
962920,17,P,0017
957771,17,P,0017
959845,17,P,0017
949050,17,P,0017
949030,17,P,0017
962745,13,P,0013
963193,10,P,0010
945118,10,P,0010
953001,106,P,0106
605788,0,S,KN05
603828,0,S,KN05
956070,100,P,0100
962426,113,P,0113
949898,113,P,0113
931946,113,P,0113
952748,105,P,0105
936661,107,P,0107
960953,103,P,0103
951295,103,P,0103
951295,3,P,0003
939678,103,P,0103
956183,105,P,0105
947225,102,P,0102
957373,108,P,0108
959581,102,P,0102
959923,102,P,0102
1412,968,X,0968
254399,968,X,0968
254376,968,X,0968
213850,968,X,0968
934172,809,P,0809
960519,809,P,0809
932266,809,P,0809
957992,809,P,0809
951115,77,P,0077
953067,40,P,0040
961052,90,P,0090
959719,77,P,0077
954939,77,P,0077
938236,77,P,0077
941281,77,P,0077
933559,23,P,0023
937554,77,P,0077
954728,77,P,0077
934226,83,P,0083
960127,88,P,0088
952410,114,P,0114
962893,104,P,0104
950683,104,P,0104
933306,104,S,0104
958710,115,P,0115
952996,110,P,0110
961661,114,S,0114
952554,72,P,0072
965031,68,P,0068
962973,68,P,0068
946747,68,P,0068
953786,66,P,0066
949153,66,P,0066
942865,66,P,0066
962265,114,P,0114
942757,114,P,0114
900448,111,P,1111
936766,111,S,0111
928123,104,P,0104
952506,104,P,0104
952787,104,P,0104
954378,23,P,0023
934052,34,P,0034
958878,19,P,0019
959334,29,X,0029
963136,66,P,0066
951695,66,P,0066
952268,66,P,0066
957443,66,P,0066
959196,66,P,0066
971465,66,P,0066
945454,66,P,0066
961910,25,P,0025
534192,0,S,KN08
955526,14,P,0014
930694,14,P,0014
963059,5,P,0005
953449,5,P,0005
957627,14,P,0014
958414,9,P,0009
922937,9,P,0009
962043,9,P,0009
950623,7,P,0007
960675,7,P,7007
926575,17,P,0017
992578,9,P,0009
554256,0,S,BX05
961937,7,P,0007
951386,13,P,0013
364079,106,P,M106
352995,106,P,T106
352107,0,P,BKTP
935285,28,P,0028
936301,28,P,0028
959983,28,P,0028
934168,33,P,0033
951358,19,P,0019
953701,32,P,0032
954138,34,P,0034
979804,0,S,MN09
624965,0,S,MN09
931780,26,P,0026
953943,26,P,0026
965004,26,P,0026
949081,26,P,0026
955508,33,P,0033
945995,0,P,0000
936383,30,P,0030
960747,24,X,0024
349570,0,P,MNTE
350438,403,P,T403
350438,402,P,T402
366466,0,P,QSTE
366494,402,P,T402
366437,402,P,T402
359590,301,P,T301
357082,0,P,BNTE
583252,0,S,MN07
357802,0,P,BNTE
341195,0,P,MNTE
330206,730,P,T730
949729,420,P,0420
528296,977,X,0977
668674,977,X,0977
821978,977,X,0977
809739,977,X,0977
554829,0,S,MN01
635830,0,S,MN01
927620,46,P,0046
942707,46,P,0046
948606,41,P,0041
948655,48,P,0048
954977,48,P,0048
960939,46,P,0046
941502,52,P,0052
959139,40,P,0040
929396,40,P,0040
940700,41,P,0041
962672,41,P,0041
956712,43,P,0043
949045,43,P,0043
937857,163,P,0163
933045,50,P,0050
956579,50,P,0050
951808,50,P,0050
961590,0,P,0000
584978,0,S,BK09
905020,830,P,0830
905820,530,P,0530
922806,530,P,0530
961270,94,P,0094
920128,94,P,0094
920128,96,P,0096
920228,96,P,0096
960841,94,P,0094
963229,41,P,0041
959796,48,P,0048
960603,48,P,0048
962116,48,P,0048
959177,52,P,0052
955319,52,P,0052
922697,52,P,0052
961792,44,P,0044
961510,52,P,0052
958565,52,P,0052
952387,52,P,0052
941615,43,P,0043
963191,94,P,0094
963203,4,P,0004
954647,3,P,0003
960468,83,P,0083
951605,78,P,0078
961930,75,P,0075
929604,88,P,0088
927407,94,P,0094
956889,94,P,0094
950089,43,P,0043
920400,43,P,0043
961716,43,P,0043
962569,49,P,0049
932883,42,P,0042
931315,42,P,0042
948763,42,P,0042
956182,50,P,0050
953113,45,P,0045
956407,21,P,0021
938301,0,P,0000
947461,71,P,0071
979808,71,P,0071
955823,81,P,0081
962135,71,P,0071
938555,71,P,0071
935125,45,P,0045
942682,110,P,0110
962348,110,P,0110
962840,110,P,0110
962245,110,P,0110
957616,110,S,0110
945042,110,S,0110
959553,109,P,0109
954214,114,P,0114
958537,114,P,0114
959778,70,P,0070
961670,70,P,0070
962925,0,P,006P
961800,72,P,0072
962458,0,P,0000
962450,110,P,0110
960092,110,P,0110
953121,110,S,0110
932888,110,S,0110
160428,109,P,0109
958946,115,P,0115
958577,114,S,0114
958577,114,P,0114
356344,110,P,T110
357713,302,P,T302
686483,0,S,QW03
968033,0,P,0000
936088,121,P,0121
936088,120,P,0120
357089,109,P,T109
357687,104,P,T104
357680,109,P,T109
357687,110,P,T110
101143,976,X,0976
100558,976,K,0976
100293,976,K,0976
100908,976,K,0976
100322,976,K,0976
947944,83,P,0083
962891,34,P,0034
0,34,P,0034
455224,34,P,0034
962938,20,P,0020
923347,28,P,0028
945797,23,X,0023
960652,20,P,0020
932862,20,P,0020
954079,83,P,0083
954022,83,P,0083
959012,83,P,0083
958690,283,P,0283
958696,83,P,0083
957532,83,P,0083
953831,83,P,0083
0,94,P,0094
938603,84,P,0084
949323,94,P,0094
949325,98,P,0098
957657,94,P,0094
797589,868,D,0868
954342,805,P,0805
947442,20,P,0020
929755,19,P,0019
927002,19,P,0019
0,19,P,0019
963220,19,P,0019
963272,30,P,0030
954212,105,P,0105
937204,104,P,0104
939874,106,P,0106
937270,103,P,0103
951080,103,P,0103
927827,34,P,0034
959618,23,P,0023
959613,23,P,0023
939814,30,P,0030
962958,33,P,0033
961268,23,P,0023
943282,34,P,0034
962683,34,P,0034
963001,30,P,0030
959907,105,P,0105
938603,105,P,0105
960594,61,P,0061
959251,61,P,0061
988532,72,P,0072
950532,72,P,0072
959955,22,P,0022
963293,76,P,0076
954386,61,P,0061
929725,61,P,0061
935603,105,P,0105
957845,105,P,0105
950462,105,P,0105
962866,105,P,0105
943147,104,P,0104
940525,182,P,0182
940525,107,P,0107
923520,1,P,0001
989179,72,P,0072
955792,72,P,0072
978316,72,P,0072
953453,1,P,0001
954724,61,P,0061
960124,102,P,0102
958097,102,P,0102
962435,102,P,0102
960569,102,P,0102
836542,106,P,0106
996542,106,P,0106
962917,106,P,0106
946013,76,P,0076
954408,76,P,0076
953848,73,P,0073
953888,78,P,0078
957475,75,P,0075
963206,106,P,0106
962921,106,P,0106
342512,108,P,T108
331219,108,P,T108
364953,302,P,T302
0,302,P,T302
928583,78,P,0078
947877,62,P,0062
946472,62,P,0062
978939,68,P,0068
910165,60,P,0060
927771,60,P,0060
927791,60,P,0060
356340,110,P,T110
357689,109,P,T109
340645,109,P,T109
960651,61,P,0061
957131,60,P,0060
961847,6,P,0006
961842,69,P,0069
938984,69,P,0069
361039,0,P,SICA
936320,9,P,0009
946981,69,P,0069
932638,69,P,0069
951435,65,P,0065
962242,69,P,0069
962989,70,P,0070
938581,70,P,0070
556556,110,P,T110
940989,50,P,0050
946724,50,P,0050
943781,50,P,0050
918992,42,P,0042
963238,40,P,0040
960881,52,P,0052
960824,52,P,0052
961385,52,P,0052
955077,43,P,0043
939943,43,P,0043
963184,40,P,0040
963054,40,P,0040
963258,40,P,0040
963280,40,P,0040
960000,40,P,0040
956602,40,P,0040
956653,19,P,0019
958741,32,P,0032
958736,44,P,0044
923629,44,P,0044
959533,45,P,0045
935684,24,X,0024
956603,24,X,0024
928671,24,X,0024
962951,24,P,0024
959510,114,S,0114
962344,114,P,0114
960591,101,P,0101
960591,105,P,0105
959434,109,P,0109
954621,109,S,0109
929439,45,P,0045
962967,44,P,0044
963301,44,P,0044
957892,44,P,0044
954846,44,P,0044
950701,44,P,0044
952858,109,P,0109
952858,104,P,0104
961152,0,P,0000
935501,104,P,0104
937652,114,S,0114
961306,88,P,0088
0,88,P,0088
959314,73,P,0073
956697,73,P,0073
942926,73,P,0073
939576,84,P,0084
933522,114,P,0114
952103,114,S,0114
951758,112,P,0112
957956,112,P,0112
927331,112,P,0112
927330,112,S,0112
949116,112,S,0112
938254,84,P,0084
956937,84,P,0084
932416,84,P,0084
582822,0,P,QW06
943776,104,P,0104
0,0,P,0L09
952647,104,P,0104
960857,104,P,0104
952955,114,P,0114
942546,114,P,0114
961667,11,P,0011
962084,114,P,0114
962004,11,P,0011
962804,114,P,0114
961492,119,P,0119
957105,14,P,0014
951929,144,P,0144
948814,111,P,0111
949167,111,S,0111
962312,110,S,0110
582825,0,S,BX07
587569,0,S,BX07
941023,109,P,0109
937319,109,P,0109
959996,114,S,0114
950702,119,P,0119
961524,116,S,0116
961431,114,S,0114
941098,114,P,0114
934757,111,P,0111
940131,111,S,0111
925069,879,P,0879
160677,3,K,0003
160631,3,P,0003
160677,803,P,0803
160683,3,P,0003
160334,3,P,0003
160335,3,K,0003
954876,441,P,0441
949142,44,P,0044
934402,44,P,0044
921141,44,P,0044
961369,42,P,0042
0,42,P,0042
948989,48,P,0048
963326,48,P,0048
953621,48,P,0048
941748,98,P,0098
949957,46,P,0046
957988,46,P,0046
953318,163,P,0163
945162,163,P,0163
505912,0,P,BX09
626590,0,S,BX09
958374,401,P,0401
935500,40,P,0040
948219,42,P,0042
624057,0,S,BX02
930640,52,P,0052
594519,0,S,QW01
668009,0,S,KS14
594701,0,S,KS13
941195,112,P,0112
947622,104,P,0104
952110,109,P,0109
904619,109,P,0109
962747,109,P,0109
928478,109,P,0109
932677,10,P,`010
904617,107,P,0107
936718,19,P,0019
950571,33,P,0033
959256,33,P,0033
960113,25,P,0025
454492,25,P,0025
961273,31,P,0031
958445,24,P,0024
954157,34,P,0034
946659,26,P,0026
946459,26,P,0026
929871,26,P,0026
686483,0,S,QW05
938727,23,X,0023
942819,23,P,0023
947819,26,P,0026
954272,34,P,0034
963131,13,P,0013
938700,34,P,0034
951669,30,P,0030
963091,13,P,0013
963323,13,P,0013
950969,13,P,0013
928124,13,P,0013
952848,13,P,0013
954353,13,P,0013
950666,13,P,0013
962795,13,P,0013
963319,13,P,0013
953582,1,P,0001
941499,1,P,0001
950657,1,P,0001
952834,1,P,0001
535013,0,S,BX11
535013,0,S,BX17
962659,1,P,0001
669537,0,S,QE07
625203,0,S,BX11
961518,808,P,0808
626584,0,S,QW01
588352,0,S,QW09
534199,0,S,MW02
500016,0,S,MN03
957682,68,P,0068
947972,68,P,0068
935932,61,P,0061
938933,61,P,0061
538176,0,S,BX02
953987,61,P,0061
959573,41,P,0041
960115,61,P,0061
953850,72,P,0072
959845,72,P,0072
938903,72,P,0072
959873,77,P,0077
955056,72,P,0072
961125,0,P,008
588441,0,P,BXBO
959773,72,P,0072
612311,0,P,BX08
597478,0,S,BX09
922444,0,S,BXW7
959831,68,P,0068
923587,60,P,0060
961622,62,P,0062
890092,0,P,BX07
930302,66,P,0066
930300,60,P,0060
927257,60,P,0060
954776,70,P,0070
950245,70,P,0070
961667,70,P,0070
961607,700,P,0700
951249,20,P,0020
949540,7,P,0007
161476,4,K,0004
161227,4,P,0004
161498,4,P,0004
161476,4,P,0004
161498,4,K,0004
939205,401,P,0401
938032,70,P,0070
938037,20,P,0020
938035,70,P,0070
555654,70,P,0070
950034,70,P,0070
954770,7,P,0007
954770,9,P,0009
954039,70,P,0070
425923,46,P,0046
954771,70,P,0070
934034,70,P,0070
960613,71,P,0071
925096,71,P,0071
961577,71,P,0071
961322,71,P,0071
934195,71,P,0071
668011,0,S,MN03
505412,0,S,MN10
935791,62,P,0062
949155,70,P,0070
960376,70,P,0070
574030,0,S,ME11
935763,32,P,0032
928536,34,P,0034
981820,34,P,0034
927824,34,P,0034
594635,0,S,QN08
932677,109,S,0109
904614,109,S,0109
952574,109,S,0109
938377,104,S,0104
952369,114,S,0114
959627,114,S,0114
936547,420,P,0420
936593,420,P,0420
341153,402,P,T402
364895,0,P,BNTE
363122,802,P,T802
364902,102,P,T102
364021,102,P,T102
356521,102,P,T102
363972,102,P,0102
358871,0,P,MTTF
361811,506,P,T506
330692,0,P,TS02
330692,502,P,T502
330001,0,P,MNTE
365323,0,P,BXTE
365320,0,P,BXTE
361387,0,P,BXTE
358648,0,P,BXTE
347663,0,P,TEBN
363462,402,P,T402
563462,402,P,T402
366537,402,P,T402
358221,402,P,T402
366455,0,P,QSTE
366480,402,P,T402
366574,402,P,T402
366542,402,P,T402
366460,0,P,QSTE
355151,0,P,BSTE
361904,302,P,T302
347607,301,P,T301
347607,0,P,TEBN
347603,0,P,TEBN
344778,0,P,BNTE
686929,0,S,BK10
660645,0,S,KS18
626409,0,S,KS11
960003,19,P,0019
160508,7,K,0007
933407,43,P,0043
949082,52,P,0052
956357,50,P,0050
951128,45,P,0045
0,120,P,0120
957745,120,P,0120
954201,0,P,0000
946514,1,P,0001
895125,78,P,0078
962218,76,P,0076
961848,76,P,0076
952780,76,P,0076
949031,0,P,0000
160425,7,K,0007
960106,60,P,0060
953039,79,P,0079
957525,75,P,0075
955578,75,P,0075
956734,83,P,0083
962422,28,P,0028
161495,2,P,0002
160653,2,P,0002
109994,0,P,CCPD
952150,115,P,0115
944765,108,P,0108
952700,67,P,0067
959836,9,P,0009
948666,72,P,0072
956763,75,P,0075
959417,75,P,0075
962103,808,P,0808
967879,808,P,0808
955589,115,P,0115
954984,115,P,0115
960460,115,P,0115
47387,302,P,0302
47923,642,P,0642
954751,862,P,0862
952917,67,P,0067
953313,120,P,0120
948151,121,P,0121
346400,83,P,0083
0,504,P,T504
606984,0,S,MN03
941391,120,P,0120
961064,120,P,0120
961578,120,P,0120
939487,120,P,0120
924068,120,P,0120
523861,2,P,0002
922913,71,P,0071
905812,401,P,0401
959682,70,P,0070
955713,71,P,0071
951755,73,P,0073
911139,109,P,0109
931432,109,P,0109
962613,46,P,0046
986268,47,P,0047
954928,161,P,0161
963340,14,P,0014
942618,107,P,0107
939762,107,P,0107
960677,103,P,0103
961377,103,P,0103
943972,30,P,0030
933236,45,P,0045
951739,46,P,0046
953129,46,P,0046
954604,161,P,0161
955734,14,P,0014
963088,14,P,0014
941237,1,P,0001
949712,574,P,0574
958029,122,P,0122
